index,n,name,place_id,,
27488,"感覺,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
24034,"感覺,",夏家手工魚麵,ChIJ64lcnnx2bjQRlN7qrXyub20,,
17963,"感覺,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
7650,"感想,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
1241,"感想,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
1485,"感受,　魚塊,　零嘴,",陳記真正紅燒土魠,ChIJawGn_4t2bjQRK2AGrUnetag,,
33920,"感受,　記憶,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
7549,"感受,",落成米糕,ChIJy3nZ-2F2bjQRAfpYzggB2k8,,
13990,"感受,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
36478,"感受,",Bark露天茶飲酒吧 台南海安店,ChIJjfqz12Z2bjQRPnpQFxy916g,,
7659,"感,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
40515,"愛玩客,　帝王粽,　八寶粽,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
25046,"愛玉,　醬料,　沙茶,　店員,",密密一鍋,ChIJM_R5F312bjQR83LXFnCUnfQ,,
14848,"愛玉,　黑糖,　香,　味道,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
22938,"愛玉,　粉粿,　綠豆,　紅豆,　鳳梨,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
25269,"愛玉,　粉粿,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
7687,"愛玉,　料,　愛玉,　冰,　地方,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
7690,"愛玉,　料,",修安扁擔豆花 Xiu'an Douhua,ChIJ2UjvqGZ2bjQRRMnl0SQ7b8c,,
7688,"愛玉,　材,　料,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
12901,"愛玉,　冰　,　碗,　滋味,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
32197,"愛玉,　口感,　粉粿,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
19968,"愛玉,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
28564,"愛玉,",山里愛玉冰,ChIJjyRSAYZ2bjQRwNxYjJgBOD8,,
7692,"愛玉,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
25097,"愛,",阿卿杏仁茶,ChIJmRZM5Hp2bjQR32-o_mnWixs,,
7704,"意麵,　鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
11966,"意麵,　麵線,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
7713,"意麵,　嚼勁,　醬汁,　湯麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
7712,"意麵,　鍋燒麵,　口感,　先生,　湯頭,　餛飩,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
26581,"意麵,　鴨蛋,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
25276,"意麵,　餛飩湯,　餛飩,　湯頭,　魯鴨蛋,　鐵蛋,　感覺,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7719,"意麵,　餛飩湯,　朋友,　辣椒,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
1402,"意麵,　餛飩,　意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7702,"意麵,　餛飩,　肉紥,　味道,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
2228,"意麵,　寬,　麵,　鍋燒,　意麵,　意麵,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
7701,"意麵,　辣椒,　意外,　餛飩湯,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7718,"意麵,　碗,　湯,",保哥黑輪,ChIJUTvL-Id2bjQRn6zCnvsOtS4,,
7709,"意麵,　意麵,　麵條,　滷味,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
33361,"意麵,　意麵,　口感,　花枝,　麻油,　腰子,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
7706,"意麵,　意麵,　口味,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7710,"意麵,　飲料,　古早味,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
26484,"意麵,　滋味,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
24205,"意麵,　湯,　辣椒醬,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
40453,"意麵,　魚肉,　Q,　麵,　價位,　高一族,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
14439,"意麵,　海鮮,　意麵,　湯汁,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
7703,"意麵,　泡麵,　口感,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
14511,"意麵,　油麵,　米粉,　口感,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
14139,"意麵,　味道,　口味,　滷,　鴨蛋,　魚丸,　湯頭,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7708,"意麵,　味道,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7720,"意麵,　肉燥,　油條,　洋蔥,",保安路米糕,ChIJKXEHGnt2bjQRoVIIZZ3UzPQ,,
33201,"意麵,　肉燥,　味道,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7707,"意麵,　肉棕,",楊哥楊嫂肉粽店,ChIJIdXbroB2bjQRxUFoqAYg8ks,,
7699,"意麵,　地方,　麵條,　口感,　美食,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
5446,"意麵,　水準,　店家,　鱔魚,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
7715,"意麵,　口感,　鍋燒,　意麵,　湯頭,　韭菜花,　福菜,　人,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7716,"意麵,　口感,　味精,　味道,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
34867,"意麵,　口感,　上品,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7717,"意麵,　口感,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
33200,"意麵,　口味,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
32013,"意麵,　人,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
7714,"意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
10681,"意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
11149,"意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
39757,"意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
1388,"意麵,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
29608,"意麵,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
27852,"意麵,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
7705,"意麵,",泉成點心店,ChIJFZgcM2B2bjQR9ZyF7z30f-g,,
22081,"意麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
6618,"意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7698,"意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7700,"意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
7711,"意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
8772,"意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
33286,"意麵,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
20228,"意義,　話,　歷史,　珍珠,　人,　人,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
7726,"意面,　鱔魚,　東西,　鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
28900,"意面 ,　麵條,　湯汁,　肉燥,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
14821,"意見,　胡椒粉,",葉家小卷米粉,ChIJZ1Zt6WR2bjQRjVZEVRzkFoU,,
14824,"意見,　店家,　立場,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
5890,"意外之,　喜,",井選日式定食,ChIJd0Ze84x2bjQR3CGp9ZvXxvY,,
7750,"意大利麵,　麵,　分量,　味道,",22河粉,ChIJ8X-8bZN2bjQRaiKfCVpK-aQ,,
7748,"意大利麵,　濃湯,　水準,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
20085,"意大利麵,　價格,",22河粉,ChIJ8X-8bZN2bjQRaiKfCVpK-aQ,,
33387,"意大利麵,　排餐,　價位,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
7747,"意大利麵,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
7749,"意大利麵,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
13182,"意大利麵,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
6271,"意大利面,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
7721,"意,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
37384,"想像,　海鮮湯,",葉家小卷米粉,ChIJZ1Zt6WR2bjQRjVZEVRzkFoU,,
22860,"想像,　味道,",台南小南碗粿,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,
6634,"想像,　肉粽,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
23968,"想像,　肉圓,　皮,　餡,　材,　料,",友誠蝦仁肉圓,ChIJ38ga9YZ2bjQR43ut0nw1USk,,
23966,"想像,　肉圓,",友誠蝦仁肉圓,ChIJ38ga9YZ2bjQR43ut0nw1USk,,
23967,"想像,",邱家小卷米粉,ChIJZ1Zt6WR2bjQRNzPYYyIaN5Q,,
23964,"想像,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
23922,"想像,",慶中街豬血湯,ChIJqT-JhoB2bjQR94ASRuPob1s,,
37447,"想像,",窄門咖啡館,ChIJq-hjV312bjQRc2uqPnxTEwg,,
14977,"想像,",銀波食品店,ChIJOQZDJnt2bjQRvmeMoNVn12E,,
23923,"想像,",松仔腳燒烤海產,ChIJe3BnW2N2bjQRzC9h8UVy-w4,,
23921,"想像,",友誠蝦仁肉圓,ChIJ38ga9YZ2bjQR43ut0nw1USk,,
23965,"想像,",阿憨鹹粥,ChIJ1_N-XPV2bjQReZQ0UpjNZv8,,
36990,"微糖,　鱔魚麵,　棺材板,　厚片,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
15287,"微糖,　中,　杯,　特調,　奶精,",寮國咖啡,ChIJKSejlIl2bjQR0R5HFKGTPSU,,
39063,"微糖,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
12298,"微糖,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
10950,"微糖 ,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
7816,"微風,　草莓,　布丁,　牛奶,　冰,　布丁,　古早味,　草莓,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
23266,"微波,",松稜.擔露駐在所,ChIJoWlHiRF2bjQR5UtD9gZnRGA,,
40768,"微波,",松稜.擔露駐在所,ChIJoWlHiRF2bjQR5UtD9gZnRGA,,
39674,"微波,",萬川號餅舖,ChIJ5VuXVoh2bjQR1zv8Yvn8JBE,,
40662,"微,　口感,　人員,　熟度,　義大利麵,　水準,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
7819,"媽媽牌,　果汁,　料,",有的蔬果汁專賣店,ChIJuVuDs2Z2bjQRtREIVQluDGM,,
7935,"媽媽味,　咖喱 ,　份量,",阿娟咖哩飯鴨肉羹,ChIJgwzvG3t2bjQRdIXn2mEiwuQ,,
27620,"媽媽味,",湯婆婆拉麵,ChIJvy2fNIl2bjQROg8gsGEO-u8,,
7893,"媽媽,　綠豆湯,",慶中街郭家綠豆湯（總店）,ChIJqxbVh4B2bjQRvJhYPVGPY5A,,
7823,"媽媽,　麻糬,　花生粉,　芝麻粉,　天,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
7818,"媽媽,　魚丸湯,　味道,",福生小食店,ChIJNbLHWHp2bjQRa8rrUkFUtCA,,
7822,"媽媽,　蛋黃,　香菇,　肉包,　肉包,",萬川號餅舖,ChIJ5VuXVoh2bjQR1zv8Yvn8JBE,,
37835,"媽媽,　記憶,",大同包子店,ChIJs5jvwb5yBxQRHxar4M3Jkbo,,
17246,"媽媽,　風味,",甜在心咖啡館,ChIJxRCBpYx2bjQRC4PhjOObSjY,,
7894,"媽媽,　勇氣,",保哥黑輪,ChIJUTvL-Id2bjQRn6zCnvsOtS4,,
11842,"媽媽,　老闆,　素食,　者,　餐點,　素食,",伊莉的店 慶中街店,ChIJsYpfmIB2bjQR87GzAJ3HkhY,,
7821,"媽媽,　台南人,　同學,",羊城小食店,ChIJcQEuM4Z2bjQR3YQ5ePhWtdk,,
7763,"媽媽,",鎮傳四神湯,ChIJZ4beeWF2bjQRTKgbxd2bjRE,,
2533,"媽媽,",慶中街豬血湯,ChIJqT-JhoB2bjQR94ASRuPob1s,,
7820,"媽媽,",寮國咖啡,ChIJKSejlIl2bjQR0R5HFKGTPSU,,
24748,"媽,　姐,",上富小吃店,ChIJyQQ9A4R2bjQRzt4hKAFIXbg,,
40496,"媽,",上富小吃店,ChIJyQQ9A4R2bjQRzt4hKAFIXbg,,
30081,"媽,",下大道蘭米糕,ChIJHc5pfnp2bjQRoKTHxprC0io,,
8965,"媳婦,　碗粿,　魚羹,",鄭記碗粿,ChIJGUkDnoZ2bjQREyibbzY-k6c,,
28576,"塑膠袋,　扣分,",圓環牛肉湯,ChIJB2ZOnnp2bjQRDVJ3TmUvews,,
32629,"塑膠杯,　封膜,",小西腳碗粿,ChIJ9_oklXl2bjQRsRx7p7J5nS0,,
24105,"塑膠,　湯匙,　塑膠袋,",老店 甘本堂蛋糕烘焙坊,ChIJS3qmjGJ2bjQR8xdGp14CEhw,,
15118,"圓類,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
18416,"圓形,　環道,　歷史,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
6513,"圓仔湯,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
711,"圓仔冰,　傳統,　滋味,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7858,"圓仔冰,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7860,"圓仔,　嚼勁,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7842,"圓仔,　嚼勁,　口感,　芋頭,　味道,　他,　料,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7862,"圓仔,　嚼勁,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7854,"圓仔,　糖,　糖,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7843,"圓仔,　彈性,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7865,"圓仔,　蜜蓮子,　蜜芋頭,　仙草,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
33954,"圓仔,　菜單,　圓仔湯,",石家正阿美綠豆湯,ChIJXfrCYmB2bjQR3bgoayHRMeI,,
7864,"圓仔,　滋味,　圖片,　圓仔,　量,　蓮子,　紅豆,　樣,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7861,"圓仔,　湯圓,　嚼勁,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
37101,"圓仔,　惠 料,　芋頭,　古早味,　碗,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7830,"圓仔,　麻糬,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7866,"圓仔,　配料,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7855,"圓仔,　料,　份量,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7844,"圓仔,　紅豆湯,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
13349,"圓仔,　招牌,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7850,"圓仔,　芋頭,　蓮子,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7839,"圓仔,　芋頭,　粉角,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7831,"圓仔,　芋頭,　紅豆,　杏仁味,",阿卿杏仁茶,ChIJmRZM5Hp2bjQR32-o_mnWixs,,
7832,"圓仔,　芋頭,　份量,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7849,"圓仔,　芋頭,　份量,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7833,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7848,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7851,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7863,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7867,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
31568,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
38180,"圓仔,　芋頭,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7853,"圓仔,　老闆,　冰,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7859,"圓仔,　冰,　配料,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7834,"圓仔,　冰,　 粉粿,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7868,"圓仔,　仙草,　粉角,　布丁,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7836,"圓仔,　手工,　味道,　形狀,　杏仁粿,　價位,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7835,"圓仔,　Q,　粉角,　芋頭,　甜度,　糖水,　古早味,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7837,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7841,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7845,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7846,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7847,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7856,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7857,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
32241,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
34836,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
38181,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
40695,"圓仔,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7870,"圓ㄚ,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
7885,"嗝,　飯類,　碗,　價,　食量,　人,",福泰飯桌 第三代,ChIJ54Pf_2F2bjQRAMH-nhBgbAQ,,
24029,"傷害,",邱家小卷米粉,ChIJZ1Zt6WR2bjQRNzPYYyIaN5Q,,
12603,"傳說,　燒肉,　沙拉,　環境,",永樂燒肉飯,ChIJa3IWs2Z2bjQRx_Sgx3NInbI,,
23971,"傳說,　魚頭,",阿松割包,ChIJwcrlsWZ2bjQRuSR57DvjKOE,,
23907,"傳說,　紅豆腐,　口感,",慶中街豬血湯,ChIJqT-JhoB2bjQR94ASRuPob1s,,
12597,"傳說,　砂鍋鴨,　老闆,　布丁,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
12602,"傳說,　炭火,　麵”,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
37526,"傳說,　牛肉湯,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
23082,"傳說,　牛肉,　湯,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
6514,"傳說,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
7896,"傳聞,",楊哥楊嫂肉粽店,ChIJIdXbroB2bjQRxUFoqAYg8ks,,
25222,"傳統味,　話,　食材,　餛飩,　麵,　滷,　鴨蛋,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
19149,"傳統味,　味噌湯,　味,",海龍肉粽,ChIJEWClQWZ2bjQRt8wACswiT9U,,
18778,"傳統味,　老闆娘,　老闆,　喇,",阿喬師水粄粥,ChIJY4D9DHt2bjQR70YptCxNEFQ,,
8085,"傳統味,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
8083,"傳統味,",福生小食店,ChIJNbLHWHp2bjQRa8rrUkFUtCA,,
28644,"傳統味,",沙淘宮菜粽,ChIJm2xFgWR2bjQR4oJPNAazMgI,,
8084,"傳統味,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
28543,"傳統味,",莊子土豆仁湯,ChIJGUYdUmR2bjQRDZnA3JwkISw,,
8081,"傳統味,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
8082,"傳統味,",永記虱目魚丸,ChIJaWl8c4h2bjQRtS2L4ueUMz8,,
27627,"傳統,　點心餅,　鳳梨酥,　椪餅,　糕點,　包子,　水晶角,",萬川號餅舖,ChIJ5VuXVoh2bjQR1zv8Yvn8JBE,,
32521,"傳統,　餐點,　小籠包,",上海華都小吃,ChIJjfU3wol2bjQRPibXeEsoO4M,,
7996,"傳統,　擔仔麵,",度小月擔仔麵,ChIJq6YxAXl3bjQRwLlKGZmuKik,,
8035,"傳統,　擔仔麵,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
8051,"傳統,　粽葉,　米糕,　四神湯,",下大道蘭米糕,ChIJHc5pfnp2bjQRoKTHxprC0io,,
7999,"傳統,　零嘴,　人,　味增,　雞蛋,　口味,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
18815,"傳統,　話,　豆花,",無名豆花,ChIJBYKvs4p2bjQRtZsCmDWFg4g,,
27434,"傳統,　煎餅,　時期,　煎餅機,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
8001,"傳統,　新娘,　禮餅,",舊永瑞珍喜餅,ChIJ2VORzmN2bjQR1Y2R3dxys8U,,
16194,"傳統,　菜色,　口味,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
7994,"傳統,　菜,　食物,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
8042,"傳統,　滋味,　燒肉粽,　小吃,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
8125,"傳統,　滋味,　料,　粉粿,　碗,　份量,",八寶彬圓仔惠,ChIJD9bBHnt2bjQRYDVWdoxKwFg,,
8121,"傳統,　滋味,　虱目魚,　肚肉,　讚,　字,",阿鳳浮水虱目魚羹,ChIJD5oR43p2bjQRyfKC3AVxGnM,,
8041,"傳統,　滋味,　府城人,　最愛,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
8127,"傳統,　滋味,　味道,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
8124,"傳統,　滋味,　米糕,　口感,",下大道蘭米糕,ChIJHc5pfnp2bjQRoKTHxprC0io,,
8123,"傳統,　滋味,　古意,",羊城小食店,ChIJcQEuM4Z2bjQR3YQ5ePhWtdk,,
8132,"傳統,　滋味,",美勝珍蜜餞,ChIJzYz5w2R2bjQRcpBVsv1F0qM,,
8135,"傳統,　滋味,",上富小吃店,ChIJyQQ9A4R2bjQRzt4hKAFIXbg,,
33031,"傳統,　滋味,",落成米糕,ChIJy3nZ-2F2bjQRAfpYzggB2k8,,
8043,"傳統,　滋味,",莉莉水果店,ChIJXytwGH12bjQRA9lZo8M4uJs,,
8130,"傳統,　滋味,",松村煙燻滷味（台南市中西區成功路鴨母寮市場內）,ChIJQyGvhWF2bjQRmywagWBFOfg,,
8131,"傳統,　滋味,",銀波食品店,ChIJOQZDJnt2bjQRvmeMoNVn12E,,
8003,"傳統,　滋味,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
8129,"傳統,　滋味,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
8134,"傳統,　滋味,",阿卿杏仁茶,ChIJmRZM5Hp2bjQR32-o_mnWixs,,
8126,"傳統,　滋味,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
8208,"傳統,　滋味,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
8122,"傳統,　滋味,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
8128,"傳統,　滋味,",陳記真正紅燒土魠,ChIJawGn_4t2bjQRK2AGrUnetag,,
8133,"傳統,　滋味,",第三代虱目魚丸,ChIJAcW2X312bjQRXNrP0Qi2afQ,,
13784,"傳統,　滋味,",萬川號餅舖,ChIJ5VuXVoh2bjQR1zv8Yvn8JBE,,
13785,"傳統,　滋味,",福泰飯桌 第三代,ChIJ54Pf_2F2bjQRAMH-nhBgbAQ,,
