,0
10209,肉粽
10210,"肉粽,"
10211,豬腸
10212,豬肚
10213,"咬勁,"
10214,豬腸湯
10215,藥膳
10216,"四神湯,"
10217,豬腸湯
10218,湯頭
10219,"料,"
10220,豬腸
10221,湯頭
10222,"柴魚湯,"
10223,豬腸
10224,食材
10225,"口味,"
10226,豬腸
10227,米腸
10228,"口感,"
10229,豬腸
10230,四
10231,神
10232,湯
10233,料
10234,湯頭
10235,豬腸
10236,"豬腸,"
10237,豬腸
10238,四
10239,神
10240,湯
10241,"豬腸,"
10242,豬腸
10243,"豬血,"
10244,豬腳蝦捲
10245,"口味,"
10246,豬腳
10247,"滷味,"
10248,豬腳飯
10249,套餐
10250,桔
10251,"茶,"
10252,豬腳
10253,口味
10254,胃口
10255,鴨
10256,米血
10257,肉燥
10258,麵
10259,"口味,"
10260,豬腳
10261,"一絕,"
10262,"豬腳,"
10263,豬腳
10264,擔仔麵
10265,口味
10266,湯頭
10267,"尾韻,"
10268,"豬腳皮,"
10269,豬腳
10270,"麵,"
10271,"豬腳,"
10272,豬腳
10273,"滷味,"
10274,豬排
10275,魚
10276,白飯
10277,"品質,"
10278,豬排
10279,柴
10280,濃湯
10281,抹茶
10282,蛋糕
10283,抹茶味
10284,巧克力
10285,"蛋糕,"
10286,豬排
10287,飯
10288,"蕃茄醬,"
10289,豬排
10290,"蛋餅,"
10291,豬排
10292,"蛋餅,"
10293,豬排
10294,"懶人,"
10295,豬排
10296,柳葉魚
10297,櫃檯
10298,柳葉魚
10299,"店家,"
10300,豬排
10301,"肉,"
10302,"豬排,"
10303,"豬排,"
10304,"豬排,"
10305,"豬排,"
10306,豬排
10307,"三明治,"
10308,豬油
10309,"飯,"
10310,豬油
10311,"飯,"
10312,豬油
10313,"飯,"
10314,豬肝
10315,牙套
10316,"朋友,"
10317,"豬肝,"
10318,"豬肝,"
10319,豬肚雞
10320,鴨湯
10321,八寶
10322,冰
10323,"布丁,"
10324,豬肚
10325,"豬腸,"
10326,豬肚
10327,小腸
10328,"湯頭,"
10329,豬肚
10330,豬腸
10331,"口感,"
10332,豬血
10333,"口感,"
10334,"豬血腸湯,"
10335,豬血
10336,"湯頭,"
10337,豬血湯
10338,湯頭
10339,米粉
10340,"汁,"
10341,豬血湯
10342,湯頭
10343,豬血
10344,韭菜
10345,香氣
10346,層次
10347,豬大腸
10348,"口感,"
10349,豬血湯
10350,"米粉,"
10351,豬血湯
10352,料
10353,湯頭
10354,米粉
10355,"實力,"
10356,"豬血湯,"
10357,豬血湯
10358,"米粉,"
10359,豬血湯
10360,大腸
10361,豬血
10362,化學
10363,"臭味,"
10364,"豬血湯,"
10365,豬血湯
10366,腸
10367,"米粉,"
10368,豬血湯
10369,腸
10370,米粉
10371," 湯,"
10372,豬血湯
10373,小腸
10374,"湯頭,"
10375,豬血湯
10376,"星,"
10377,豬血湯
10378,豬血湯
10379,腸
10380,"炒米粉,"
10381,"豬血湯,"
10382,"豬血湯,"
10383,豬血
10384,豬腸
10385,湯
10386,米粉
10387,味道
10388,態度
10389,"環境,"
10390,豬血
10391,方式
10392,湯
10393,古早味
10394,"豬皮,"
10395,"豬血,"
10396,豬血
10397,大骨
10398,"湯頭,"
10399,"豬血,"
10400,豬血
10401,大腸
10402,豬血
10403,巷
10404,"美食,"
10405,"豬血,"
10406,豬血
10407,米粉
10408,"汁,"
10409,豬血
10410,腸子
10411,"平價,"
10412,豬血
10413,"腥味,"
10414,"豬血,"
10415,豬血
10416,平價
10417,"小吃,"
10418,"豬血,"
10419,豬舌
10420,"口,"
10421,"豬舌,"
10422,"豬舌,"
10423,"豬舌,"
10424,"豬舌,"
10425,"豬舌,"
10426,豬舌
10427,花生
10428,胡麻醬
10429,酸菜
10430,豬舌
10431,彈性
10432,割包
10433,"清湯,"
10434,"豬舌,"
10435,豬舌
10436,"湯,"
10437,豬舌
10438,Q
10439,"口感,"
10440,豬舌
10441,割包
10442,酸菜
10443,花生醬
10444,口味
10445,"觀光客,"
10446,豬舌
10447,"滋味,"
10448,豬舌
10449,豬
10450,喇舌
10451,"人,"
10452,"豬舌,"
10453,豬舌
10454,花生醬
10455,"醬,"
10456,豬舌
10457,豬舌
10458,"口感,"
10459,豬舌
10460,"特色,"
10461,豬舌
10462,"熱湯,"
10463,豬舌
10464,肉質
10465,"湯,"
10466,"豬舌,"
10467,豬舌
10468,"清湯,"
10469,豬舌
10470,豬舌
10471,"酸菜,"
10472,豬舌
10473,豬舌
10474,酸菜
10475,麻醬
10476,醬汁
10477,"清湯,"
10478,豬舌
10479,芝麻醬
10480,"附湯,"
10481,豬舌
10482,"包,"
10483,豬舌
10484,"掛包,"
10485,豬舌
10486,"掛包,"
10487,"豬舌,"
10488,豬舌
10489,份量
10490,"豬肉,"
10491,豬舌
10492,"刈包,"
10493,豬舌
10494,腥味
10495,花生醬汁
10496,花生
10497,香氣
10498,甜味
10499,酸菜
10500,口味
10501,"口感,"
10502,豬舌
10503,"湯,"
10504,豬舌
10505,Q彈
10506,份
10507,人
10508,"店面,"
10509,"豬舌包,"
10510,豬舌包
10511,醬
10512,酸菜
10513,"湯,"
10514,"豬舌包,"
10515,豬舌包
10516,人數
10517,"口味,"
10518,豬舌包
10519,"清湯,"
10520,豬舌包
10521,嚼勁
10522,花生醬
10523,湯
10524,"活力,"
10525,豬舌
10526,"特色,"
10527,豬舌包
10528,"豬肉包,"
10529,豬舌包
10530,花生醬
10531,"酸菜,"
10532,豬舌包
10533,特色
10534,清湯
10535,淋醬
10536,"價錢,"
10537,豬舌包
10538,"花生醬,"
10539,豬舌包
10540,碗
10541,"湯,"
10542,"豬舌包,"
10543,"豬舌包,"
10544,豬舌包
10545,清湯
10546,味道
10547,層次
10548,變化
10549,"皮,"
10550,豬舌
10551,包 
10552,醬汁
10553,湯
10554,"湯,"
10555,豬舌
10556,肉片
10557,"嚼勁,"
10558,"豬舌,"
10559,豬肉
10560,家族
10561,豬
10562,"粉,"
10563,豬肉
10564,"擺盤,"
10565,豬肉
10566,"餡餅,"
10567,豬肉
10568,"牛肉,"
10569,豬肉
10570,蛋餅
10571,高麗菜絲
10572,沙拉醬
10573,"飽足感,"
10574,"豬肉排,"
10575,豬肉乾
10576,"添加物,"
10577,豬肉
10578,沙拉
10579,"蛋餅,"
10580,"豬肉,"
10581,"豬肉,"
10582,"豬肉片,"
10583,豬肉
10584,內餡
10585,油耗味
10586,五香粉
10587,"味道,"
10588,豬肉
10589,外皮
10590,大骨湯
10591,"空間,"
10592,豬皮
10593,肉燥
10594,"油,"
10595,豬
10596,牛
10597,比例
10598,"肉汁,"
10599,"豬心,"
10600,豬五花
10601,雞腿
10602,"醬汁,"
10603,豬五花肉
10604,火鍋料
10605,薄片
10606,厚度
10607,醬料
10608,麻油
10609,醋
10610,蒜
10611,"香菜,"
10612,豬五花
10613,"四季豆,"
10614,豬大排
10615,燉飯
10616,"價位,"
10617,"豬大排,"
10618,"豬大排,"
10619,湯頭
10620,醇厚感
10621,"牛肉,"
10622,"牛奶 ,"
10623,nan
10624,"豬排,"
10625,nan
10626,店家
10627,扁擔
10628,豆花
10629,湯汁
10630,糖水
10631,"豆花,"
10632,店家
10633,小籠包
10634,"紙,"
10635,咕狗
10636,牛排
10637,"新聞,"
10638,朋友
10639,"盤子,"
10640,老闆
10641,冰
10642,"口味,"
10643,"觀光客,"
10644,老闆
10645,"古早味,"
10646,nan
10647,價
10648,"食材,"
10649,nan
10650,nan
10651,選擇
10652,口味
10653,"炸物,"
10654,nan
10655,"餐點,"
10656,種類
10657,"店員,"
10658,種類
10659,酒精
10660,"餐飲,"
10661,"餐點,"
10662,"飲料,"
10663,nan
10664,nan
10665,酒
10666,"星,"
10667,nan
10668,"地方,"
10669,nan
10670,酒
10671,調酒師
10672,"人,"
10673,"氛圍,"
10674,nan
10675,nan
10676,nan
10677,nan
10678,啤酒
10679,"飲料,"
10680,啤酒
10681,"飲料,"
10682,啤酒
10683,飲料
10684,內用
10685,"讚,"
10686,"調酒師,"
10687,"種類,"
10688,nan
10689,nan
10690,nan
10691,酒精
10692,"濃度,"
10693,nan
10694,"店員,"
10695,"酒,"
10696,nan
10697,經典
10698,酒味
10699,客人
10700,酒
10701,"食物,"
10702,nan
10703,nan
10704,nan
10705,炸物
10706,"拼盤,"
10707,味道
10708,"整體,"
10709,口味
10710,味道
10711,店員
10712,項目
10713,感覺
10714,"大推,"
10715,餐點
10716,"位置,"
10717,nan
10718,"餐點,"
10719,"晚餐,"
10720,裝潢
10721,"氣氛,"
10722,"氣氛,"
10723,nan
10724,店員
10725,第六感
10726,"生死戀,"
10727,"活動,"
10728,菜單
10729,"種類,"
10730,"店員,"
10731,nan
10732,nan
10733,基酒
10734,種類
10735,酒精
10736,"需求,"
10737,"功力,"
10738,啤酒
10739,種類
10740,"酒,"
10741,口味
10742,"店家,"
10743,nan
10744,客人
10745,"需求,"
10746,nan
10747,調酒師
10748,人
10749,"壓力,"
10750,"酒感,"
10751,nan
10752,啤酒
10753,飲料
10754,餐食
10755,氛圍
10756,調酒
10757,啤酒
10758,"飲料,"
10759,調酒
10760,啤酒
10761,飲料
10762,餐食
10763,氛圍
10764,調酒
10765,啤酒
10766,"飲料,"
10767,活動
10768,"價格,"
10769,nan
10770,高麗菜
10771,價位
10772,"選擇,"
10773,"豆腐,"
10774,"料,"
10775,"調味,"
10776,nan
10777,"功夫菜,"
10778,nan
10779,調味
10780,魚腸
10781,"豆瓣醬,"
10782,調味料
10783,肉汁
10784,桌
10785,辣椒醬
10786,"蒜泥,"
10787,食材
10788,"原味,"
10789,nan
10790,nan
10791,鹹味
10792,醬味
10793,料理
10794,"口感,"
10795,nan
10796,蒜泥
10797,"哇沙米,"
10798,nan
10799,食物
10800,"原味,"
10801,"米糕,"
10802,"選項,"
10803,戰斧
10804,"豬排 ,"
10805,科學麵
10806,G排
10807,科學麵
10808,"G排,"
10809,旗
10810,"星,"
10811,"名氣,"
10812,魚丸
10813,綜合
10814,湯
10815,"芹菜末,"
10816,"味道,"
10817,衛生
10818,環境
10819,空調
10820,四神湯
10821,口味
10822, 肉燥
10823,"瘦肉,"
10824,印象
10825,豬肺
10826,"食材,"
10827,"老闆,"
10828,nan
10829,衛生
10830,店家
10831,湯瓢
10832,大鍋
10833,粗米粉
10834,小卷
10835,"湯,"
10836,"衛生,"
10837,衛生
10838,食材
10839,"衛生,"
10840,布丁
10841,"味道,"
10842,"洛神茶,"
10843,"衛生 ,"
10844,蝨目魚
10845,鹹
10846,粥
10847,魚肚
10848,油條
10849, 乾
10850,"魚皮,"
10851,蝨目魚
10852,"味道,"
10853,蝨目魚粥
10854,平價
10855,"魚肉,"
10856,"蝨目魚丸湯,"
10857,蝦類
10858,料理
10859,食材
10860,抹茶
10861,雪花冰
10862,試
10863,酒
10864,朋友
10865,"台啤,"
10866,蝦類
10867,盤面
10868,"現象,"
10869,蝦頭
10870,湯頭
10871,"鮮味,"
10872,蝦頭
10873,湯頭
10874,"肉燥,"
10875,蝦頭湯
10876,蝦
10877,"丼飯,"
10878,蝦頭
10879,味增湯
10880,"人,"
10881,蝦蝦
10882,種類
10883,擔仔
10884,碗
10885,"食量,"
10886,"蝦餅,"
10887,蝦棗
10888,香腸
10889,拼盤
10890,"下酒菜,"
10891,蝦棗
10892,"砂鍋鴨,"
10893,"蝦捲,"
10894,蝦捲
10895,卷豆皮
10896,"豬網紗,"
10897,"蝦捲,"
10898,蝦捲
10899,"人,"
10900,"蝦捲,"
10901,蝦捲
10902,"蚵捲,"
10903,"蝦捲,"
10904,蝦捲
10905,口感
10906,醃蘿蔔
10907,魚丸
10908,肉
10909,冬粉
10910,"價錢,"
10911,"蝦捲,"
10912,蝦捲
10913,"湯,"
10914,蝦捲
10915,土魠魚
10916,花枝
10917,茄子
10918,"地瓜,"
10919,蝦捲
10920,"春捲,"
10921,"蝦捲,"
10922,蝦
10923,"味,"
10924,蝦卷
10925,"肉燥飯,"
10926,蝦卷
10927,蝦肉
10928,彈性
10929,芥末
10930,薑片
10931,醬油
10932,口味
10933,"蝦卷,"
10934,蝦卷
10935,"整體,"
10936,蝦米丸湯
10937,"蝦肉,"
10938,蝦米
10939,香腸
10940,豬肉
10941,蛋酥
10942,蒜泥
10943,味道
10944,口感
10945,"碗粿,"
10946,蝦仁
10947,"小肚湯,"
10948,蝦仁
10949,蒸餃
10950,排骨麵
10951,紅油
10952,味道
10953,"中藥味,"
10954,蝦仁
10955,蒸餃
10956,老闆
10957,"人,"
10958,蝦仁
10959,"蒸餃,"
10960,蝦仁
10961,肉
10962,"組合,"
10963,蝦仁
10964,蝦仁
10965,感覺
10966,份
10967,蝦仁
10968,"才,"
10969,蝦仁
10970,"口感,"
10971,蝦仁
10972,意面
10973,蝦仁
10974,蝦飯
10975,蝦仁飯
10976,"類型,"
10977,蝦仁飯
10978,醬汁
10979,飯
10980,"蝦仁 ,"
10981,蝦仁飯
10982,蝦味
10983,木柴
10984,煙熏味
10985,煎
10986,"鴨蛋,"
10987,蝦仁飯
10988,"蝦仁,"
10989,蝦仁飯
10990,味道
10991,碗
10992,"環境,"
10993,蝦仁
10994,飯
10995,煎
10996,"鴨蛋,"
10997,蝦仁
10998,蛋炒飯
10999,"CP值,"
11000,"蝦仁,"
11001,蝦仁
11002,香氣
11003,"肉圓,"
11004,蝦仁
11005,個頭
11006,肉絲
11007,柴
11008,蛋
11009,美味度
11010,"滑順度,"
11011,蝦仁
11012,Q彈
11013,"口感,"
11014,蝦仁
11015,"炒飯,"
11016,蝦仁
11017,炒飯
11018,蝦仁
11019,硼砂
11020,價位
11021,"料,"
11022,蝦仁
11023,"炒飯,"
11024,蝦仁
11025,"炒飯,"
11026,蝦仁
11027,"炒飯,"
11028,蝦仁
11029,"炒飯,"
11030,蝦仁
11031,蝦仁
11032,"味道,"
11033,蝦仁
11034,肉圓
11035,蝦
11036,"蒜泥,"
11037,蝦仁
11038,"肉圓,"
11039,蝦仁
11040,肉圓
11041,"餡料,"
11042,蝦仁
11043,肉圓
11044,蝦
11045,肉羹
11046,"標準,"
11047,蝦仁
11048,肉圓
11049,魚丸湯
11050,食量
11051,"者,"
11052,蝦仁
11053,"肉圓,"
11054,蝦仁
11055,肉圓
11056,皮
11057,水晶餃
11058,口感
11059,肉
11060,"醬,"
11061,蝦仁
11062,"肉圓,"
11063,蝦仁
11064,肉圓
11065,皮
11066,湯頭
11067,"小腸,"
11068,蝦仁
11069,肉圓
11070,外皮
11071,米粿
11072,"方式,"
11073,蝦仁
11074,肉圓
11075,香菇
11076,"肉羹,"
11077,蝦仁
11078,肉圓
11079,味道
11080,"肉羹湯,"
11081,蝦仁
11082,肉圓
11083,皮
11084,火燒
11085,蝦
11086,特色
11087,小肚湯
11088,肉圓
11089,辣椒醬
11090,"蒜泥,"
11091,蝦仁
11092,肉圓
11093,羹湯
11094,"虱目魚丸,"
11095,蝦仁
11096,"肉圓,"
11097,蝦仁
11098,肉圓
11099,皮Q
11100,四
11101,神
11102,"湯,"
11103,蝦仁
11104,肉圓
11105,湯
11106,料
11107,湯頭
11108,辣椒醬
11109,"杯子,"
11110,蝦仁
11111,肉圓
11112,香菇
11113,"肉羹,"
11114,蝦仁
11115,肉圓
11116,蒜頭
11117,人
11118,"蒜頭,"
11119,蝦仁
11120,肉圓
11121,小腸湯
11122,小腸
11123,"肉圓,"
11124,蝦仁
11125,肉圓
11126,皮
11127,Q度
11128,哇沙
11129,"味道,"
11130,蝦仁
11131,肉圓
11132,"小腸湯,"
11133,蝦仁
11134,"肉丸,"
11135,蝦仁
11136,"肉丸,"
11137,蝦仁
11138,肉圓
11139,蝦仁
11140,肉燥
11141,"香味,"
11142,蝦仁
11143,"腸沙,"
11144,蝦仁
11145,"口感,"
11146,蝦仁丸湯
11147,肉燥飯
11148,筍絲
11149,"炒蛋,"
11150,"蝦仁丸,"
11151,"蝦子,"
11152,"蝦子,"
11153,"蝦子,"
11154,"蝦子,"
11155,蝦丸
11156,滷肉飯
11157,米糕
11158,香菇
11159,"肉飯,"
11160,蝦丸
11161,魚鬆
11162,"肉飯,"
11163,蝦丸湯
11164,"水準,"
11165,蝦丸湯
11166,蝦丸
11167,價格
11168,"CP值,"
11169,蝦丸湯
11170,味道
11171,"小吃,"
11172,"蝦丸湯,"
11173,"蝦丸,"
11174,"蝦丸,"
11175,蝦丸
11176,"蔬菜,"
11177,"蝦丸,"
11178,"蝦丸,"
11179,蝦丸
11180,肉燥飯
11181,"水準,"
11182,"蔬菜類,"
11183,蔬菜
11184,"種類,"
11185,蔬菜
11186,種類
11187,"肉品,"
11188,蔬菜
11189,種類
11190,選擇
11191,手工
11192,蛋捲
11193,採光
11194,氣氛
11195,"人,"
11196,蔬菜
11197,"折價券,"
11198,蔬菜
11199,梗子
11200,"場地,"
11201,蔬菜
11202,選擇性
11203,"山產,"
11204,蔬菜
11205,種類
11206,蔬菜
11207,"火鍋,"
11208,蔬菜量
11209,"嫌疑,"
11210,蔬菜量
11211,"味道,"
11212,蔬菜量
11213,"甜度,"
11214,蔬菜
11215,湯頭
11216,牛肉
11217,"老闆,"
11218,蔬菜
11219,湯頭
11220,牛肉湯
11221,口味
11222,牛肉
11223,"量,"
11224,蔬菜
11225,"脆度,"
11226,蔬菜
11227,蛋
11228,香
11229,粉漿
11230,"醬汁,"
11231,"蔬菜,"
11232,蔬菜
11233,"主任,"
11234,蔬菜
11235,"氣氛,"
11236,蔬菜
11237,牛肉
11238,"湯底,"
11239,蔬食鍋
11240,素食
11241,蔬食
11242,主餐
11243,肉盤
11244,火鍋
11245,菜
11246,"朋友,"
11247,蔬食鍋
11248,"野菜,"
11249,蔬食
11250,料理
11251,蔬菜
11252,肉類
11253,"海鮮,"
11254,蔬食
11255,葷食
11256,"者,"
11257,"蔬食,"
11258,蔬食
11259,火鍋
11260,"環境,"
11261,蔬食
11262,"特色,"
11263,蔬食
11264,"東西,"
11265,蔬果
11266,沙拉
11267,蘿蔓
11268,美生菜
11269,苜蓿芽
11270,水果
11271,"營養,"
11272,蔥爆
11273,牛肝
11274,蔥
11275,"牛肉湯,"
11276,蔥爆
11277,"牛肉,"
11278,蔥燒
11279,"魚排,"
11280,蔥蛋
11281,"火雞肉飯,"
11282,蔥香
11283,肉燥
11284,冰淇淋
11285,"違和感,"
11286,蔥花蛋
11287,冬粉
11288,"肉包,"
11289,蔥花捲
11290,冬粉
11291,"肉包,"
11292,蔥花
11293,花捲
11294,鹹味
11295,蔥味
11296,"香料味,"
11297,"蔥油鷄,"
11298,"蔥油雞,"
11299,"蔥油餅,"
11300,蔥油餅
11301,"招牌,"
11302,"蔥油餅,"
11303,蔥油
11304,雞
11305,"油,"
11306,蔥油面
11307,"醬汁,"
11308,"蔥油,"
11309,"蔥大餅,"
11310,"蔥大餅,"
11311,"蔥大餅,"
11312,米糕
11313,四神湯
11314,"豬腳,"
11315,nan
11316,"蓮子,"
11317,蓮子
11318,芋頭
11319,經典
11320,糖水
11321,"甜品,"
11322,蓮子
11323,"芋頭,"
11324,"蓮子,"
11325,"蓮子,"
11326,"蓮子,"
11327,緣分
11328,環境
11329,老闆
11330,人
11331,冰滴
11332,咖啡
11333,水果
11334,"檸檬派,"
11335,磅蛋糕
11336,"一級,"
11337,nan
11338,國宴
11339,等級
11340,"米糕,"
11341,東西
11342,客人
11343,"口味,"
11344,口感
11345,"在來米,"
11346,粥
11347,"人,"
11348,nan
11349,nan
11350,nan
11351,nan
11352,nan
11353,時間
11354,"消費力,"
11355,精神
11356,"小吃,"
11357,冬瓜
11358,"茶,"
11359,"在地人,"
11360,老婆
11361,薑絲
11362,"大腸,"
11363,盤子
11364,料理
11365,哈密瓜
11366,"草莓,"
11367,老闆
11368,招牌
11369,"咖啡,"
11370,"烘爐,"
11371,瘦肉
11372,肉燥飯
11373,"魚皮湯,"
11374,瘦肉
11375,"肉圓,"
11376,瘦肉
11377,彈性
11378,"肉,"
11379,瘦肉包
11380,白
11381,"皮,"
11382,瘦肉包
11383,味道
11384,"湯,"
11385,"瘦肉包,"
11386,瘦肉包
11387,"清湯,"
11388,瘦肉
11389,口味
11390,割包
11391,胡麻醬汁
11392,榨菜
11393,湯
11394,"味道,"
11395,瘦肉
11396,"豬舌,"
11397,瘦肉
11398,蝦子
11399,"內餡,"
11400,包子
11401,冬粉
11402,"肉包,"
11403,麻吉
11404,"花生粉,"
11405,碗粿
11406,蒜泥
11407,辣油
11408,"辣醬,"
11409,"包子,"
11410,薑
11411,"茶,"
11412,薑汁
11413,"豆花,"
11414,"磚餅,"
11415,"磚餅,"
11416,nan
11417,"心情,"
11418,杏仁茶
11419,油條
11420,"經典,"
11421,"杏仁茶,"
11422,nan
11423,天
11424,"冰,"
11425,天
11426,碗
11427,"刨冰,"
11428,"冰,"
11429,杏仁茶
11430,燒餅
11431,"味道,"
11432,nan
11433,nan
11434,豆花
11435,豆花
11436,香氣
11437,"布丁,"
11438,熱量
11439,小孩
11440,"螞蟻人,"
11441,熱湯
11442,"配料,"
11443,"熱湯,"
11444,麻糬
11445,花生粉
11446,"芝麻粉,"
11447,麻糬
11448,花生仁湯
11449,"價位,"
11450,麻糬
11451,"配料,"
11452,"麻糬,"
11453,"麻糬,"
11454,nan
11455,"茶,"
11456,桔茶
11457,燻
11458,雞
11459,三明治
11460,"景觀,"
11461,原味
11462,豆花
11463,"味道,"
11464,茶
11465,味道
11466,"可麗餅,"
11467,食客
11468,草莓
11469,刨冰
11470,份量
11471,"人,"
11472,花生湯
11473,土豆仁
11474,"型態,"
11475,龍眼
11476,冬瓜
11477,"茶,"
11478,湯圓
11479,冰
11480,口味
11481,"一絕,"
11482,紅豆湯
11483,味道
11484,"紅豆,"
11485,珍珠
11486,花生
11487,豆花
11488,豆花
11489,口
11490,豆花
11491,"口感,"
11492,豆花
11493,老闆
11494,"外地人,"
11495,"杏仁茶,"
11496,杏仁茶
11497,"芋頭,"
11498,杏仁茶
11499,土雞蛋
11500,絕配
11501,綠豆蒜
11502,芋頭
11503,"湯圓,"
11504,nan
11505,"口味,"
11506,熱炒類
11507,金沙
11508,豆腐
11509,點心
11510,"點心,"
11511,熱炒類
11512,份量
11513,"肉,"
11514,"熱炒類,"
11515,  飯
11516,碗
11517,人員
11518,小吃
11519,"店家,"
11520,nan
11521,"地方,"
11522,牛肉湯
11523,湯頭
11524,"肉,"
11525,口味
11526,"價錢,"
11527,CP值
11528,"小籠包,"
11529,"湯包,"
11530,"咖啡,"
11531,豆花
11532,老闆
11533,人
11534,"口味,"
11535,豆花
11536,口感
11537,粉圓
11538,"花生,"
11539,豆花
11540,豆
11541,香味
11542,豆花
11543,地方
11544,豆花
11545,"心,"
11546,"豆花,"
11547,豆花
11548,豆花
11549,"老闆,"
11550,豆花
11551,香氣
11552,口感
11553,花生
11554,豆花
11555,"甜度,"
11556,"豆花,"
11557,豆花
11558,豆花
11559,"印象,"
11560,豆花
11561,豆
11562,"香味,"
11563,豆花
11564,豆味
11565,"老闆,"
11566,豆花
11567,"豆花,"
11568,豆花
11569,黃豆
11570,香味
11571,古早味
11572,價格
11573,"景點,"
11574,豆花
11575,碗
11576,"甜度,"
11577,豆花
11578,原味
11579,"老闆,"
11580,豆花
11581,豆花
11582,粉粿
11583,口感
11584,豆花
11585,"味道,"
11586,"豆花,"
11587,杏仁茶
11588,杏仁
11589,豆腐
11590,"冰,"
11591,杏仁茶
11592,"油條,"
11593,杏仁茶
11594,"味道,"
11595,杏仁茶
11596,"老闆,"
11597,杏仁茶
11598,"土雞蛋,"
11599,杏仁
11600,花生
11601,湯
11602,花生
11603,香味
11604,杏仁
11605,"香,"
11606,杏仁
11607,花生仁
11608,湯
11609,"油條,"
11610,熱血
11611,蜜餞
11612,情人果
11613,"化應子,"
11614,卡布 
11615,奶泡
11616,咖啡
11617,"奶泡,"
11618,"湯圓,"
11619,土豆仁
11620,"湯,"
11621,八寶 
11622,"甜湯,"
11623,nan
11624,nan
11625,nan
11626,"冰,"
11627,冬瓜茶
11628,"味道,"
11629,家鄉味
11630,"地,"
11631,味道
11632,"價格,"
11633,味道
11634,大骨湯
11635,味
11636,芹菜
11637,香
11638,肉丸
11639,"瘦肉,"
11640,"味道,"
11641,熟食
11642,"甜點,"
11643,"熟食,"
11644,熟食
11645,飲料
11646,冰品
11647,"特色,"
11648,熟度
11649,食材
11650,"口感,"
11651,主食
11652,"甜點,"
11653,nan
11654,豆花
11655,扁擔
11656,肩
11657,"店舖,"
11658,潤餅
11659,潤餅
11660,"春捲,"
11661,清爽版
11662,牛肉湯
11663,湯頭
11664,牛肉味
11665,米酒
11666,肉
11667,"筋,"
11668,肉
11669,肥肉
11670,"五花肉,"
11671,nan
11672,歐風
11673,環境
11674,輕食
11675,水果
11676,沙拉
11677,薄餅
11678,"早午餐,"
11679,"歐伊系,"
11680,nan
11681,店家
11682,餐點
11683,"程度,"
11684,樣式
11685,"肉質,"
11686,"樣式,"
11687,"樣式,"
11688,藥草
11689,"火鍋,"
11690,牛肉
11691,牛肉湯
11692,味道
11693,原味
11694,米酒
11695,風味
11696,"美味,"
11697,"味精,"
11698,標準
11699,"滋味,"
11700,標準
11701,口味
11702,招牌菜
11703,"建議,"
11704,標準
11705,"美食,"
11706,標準
11707,"米糕,"
11708,標準
11709,肉味湯
11710,"味道,"
11711,"標準,"
11712,台灣味
11713,"海味,"
11714,標準
11715,小吃
11716,"品質,"
11717,標準
11718,口味
11719,羹湯
11720,虱目魚
11721,羹
11722,魚肉
11723,"質地,"
11724,口味
11725,魚肉
11726,"口感,"
11727,nan
11728,"標格,"
11729,樓梯
11730,樓梯
11731,花生
11732,湯圓
11733,老闆
11734,花生
11735,"人情味,"
11736,番茄
11737,"吃法,"
11738,肉燥
11739,湯
11740,"丸子,"
11741,數量
11742,"時間,"
11743,數量
11744,冰品
11745,水果
11746,品質
11747,"話,"
11748,nan
11749,古早味
11750,"豆花,"
11751,古早味
11752,"土豆仁湯,"
11753,nan
11754,醬料
11755,"肉圓,"
11756,nan
11757,醬料
11758,"滋味,"
11759,早餐
11760,肉燥飯
11761,"魚丸湯,"
11762,品質
11763,煎工
11764,"火候,"
11765,nan
11766,花生粉
11767,"肉粽,"
11768,生日
11769,"地方,"
11770,牛肉
11771,"口感,"
11772,綠豆
11773,紅豆
11774,"薏仁,"
11775,肉包
11776,肉包
11777,餡
11778,香菇
11779,蛋黃
11780,人
11781,腳踏車
11782,"肉包,"
11783,nan
11784,nan
11785,nan
11786,nan
11787,nan
11788,肉燥飯
11789,嘴唇
11790,"香菜,"
11791,口味
11792,美食
11793,"選擇,"
11794,nan
11795,鴨翅
11796,"酒,"
11797,"瘦肉割包,"
11798,"豬腳,"
11799,豆花
11800,古早味
11801,"糖水,"
11802,豆花
11803,"豆花,"
